datetime_utc,et_seconds,station_id,station_name,mgs_x_km,mgs_y_km,mgs_z_km,mgs_vx_km_s,mgs_vy_km_s,mgs_vz_km_s,mars_sun_x_km,mars_sun_y_km,mars_sun_z_km,stat_earth_x_km,stat_earth_y_km,stat_earth_z_km,earth_sun_x_km,earth_sun_y_km,earth_sun_z_km
1997-09-19 09:45:30,-72065606.81759687,45,DSS-45,22445.952323071855,4761.275936866776,-8788.909280433176,-0.880565869998117,-0.564865873895845,0.9929095327749922,-4785422.9653290035,-198234718.57925752,-90794185.13398695,2095.034753527249,-4765.501088687929,-3674.1097700034834,149985256.76005468,-8347504.093465536,-3618652.012449645
1997-09-19 09:45:30,-72065606.81759687,45,DSS-45,22445.952323071855,4761.275936866776,-8788.909280433176,-0.880565869998117,-0.564865873895845,0.9929095327749922,-4785422.9653290035,-198234718.57925752,-90794185.13398695,2095.034753527249,-4765.501088687929,-3674.1097700034834,149985256.76005468,-8347504.093465536,-3618652.012449645
1997-09-19 09:46:30,-72065546.81759687,45,DSS-45,22393.001446926246,4727.359221419747,-8729.288994495917,-0.8844678617779308,-0.5656916068188709,0.9944339708829111,-4783914.519017809,-198234619.24671322,-90794180.36312044,2115.8656553176247,-4756.292837116406,-3674.1046287565573,149985336.24993867,-8345874.015892719,-3617945.213981618
1997-09-19 09:46:30,-72065546.81759687,45,DSS-45,22393.001446926246,4727.359221419747,-8729.288994495917,-0.8844678617779308,-0.5656916068188709,0.9944339708829111,-4783914.519017809,-198234619.24671322,-90794180.36312044,2115.8656553176247,-4756.292837116406,-3674.1046287565573,149985336.24993867,-8345874.015892719,-3617945.213981618
1997-09-19 09:47:30,-72065486.81759688,45,DSS-45,22339.815633135855,4693.392908201817,-8669.577127232873,-0.8883971805379216,-0.5665191324838414,0.9959622444302918,-4782406.072486336,-198234519.90503845,-90794175.58807206,2136.656069273501,-4746.993533172591,-3674.099492999907,149985415.7188121,-8344243.937074839,-3617238.414983119
1997-09-19 09:47:30,-72065486.81759688,45,DSS-45,22339.815633135855,4693.392908201817,-8669.577127232873,-0.8883971805379216,-0.5665191324838414,0.9959622444302918,-4782406.072486336,-198234519.90503845,-90794175.58807206,2136.656069273501,-4746.993533172591,-3674.099492999907,149985415.7188121,-8344243.937074839,-3617238.414983119
1997-09-19 09:48:30,-72065426.81759688,45,DSS-45,22286.39323204974,4659.376889766207,-8609.773448439777,-0.8923541607465613,-0.5673484463292457,0.9974943549235534,-4780897.6257339,-198234420.55423316,-90794170.8088418,2157.405597415387,-4737.603354867949,-3674.09436283182,149985495.16667506,-8342613.8570113005,-3616531.6154538896
1997-09-19 09:48:30,-72065426.81759688,45,DSS-45,22286.39323204974,4659.376889766207,-8609.773448439777,-0.8923541607465613,-0.5673484463292457,0.9974943549235534,-4780897.6257339,-198234420.55423316,-90794170.8088418,2157.405597415387,-4737.603354867949,-3674.09436283182,149985495.16667506,-8342613.8570113005,-3616531.6154538896
1997-09-19 09:49:30,-72065366.81759688,45,DSS-45,22232.732573817295,4625.311058978743,-8549.877727885025,-0.8963391425990723,-0.5681795433371193,0.9990303032462691,-4779389.17876095,-198234321.19429737,-90794166.0254296,2178.1138425309773,-4728.122481960465,-3674.08923835048,149985574.59352744,-8340983.775702716,-3615824.8153941985
1997-09-19 09:49:30,-72065366.81759688,45,DSS-45,22232.732573817295,4625.311058978743,-8549.877727885025,-0.8963391425990723,-0.5681795433371193,0.9990303032462691,-4779389.17876095,-198234321.19429737,-90794166.0254296,2178.1138425309773,-4728.122481960465,-3674.08923835048,149985574.59352744,-8340983.775702716,-3615824.8153941985
1997-09-19 09:50:30,-72065306.8175969,45,DSS-45,22178.83196800135,4591.195309020476,-8489.889735303379,-0.900352472146179,-0.5690124180161934,1.0005700896338685,-4777880.731567928,-198234221.82523108,-90794161.23783553,2198.78040819827,-4718.551095944376,-3674.0841196539627,149985653.99936917,-8339353.693149705,-3615118.014804315
1997-09-19 09:50:30,-72065306.8175969,45,DSS-45,22178.83196800135,4591.195309020476,-8489.889735303379,-0.900352472146179,-0.5690124180161934,1.0005700896338685,-4777880.731567928,-198234221.82523108,-90794161.23783553,2198.78040819827,-4718.551095944376,-3674.0841196539627,149985653.99936917,-8339353.693149705,-3615118.014804315
1997-09-19 09:51:30,-72065246.8175969,45,DSS-45,22124.689703182547,4557.029533391148,-8429.809240390869,-0.9043945014263517,-0.5698470643843954,1.002113713647322,-4776372.284154153,-198234122.44703424,-90794156.44605954,2219.4048988085406,-4708.889380039463,-3674.079006840228,149985733.3842003,-8337723.609351668,-3614411.213683981
1997-09-19 09:51:30,-72065246.8175969,45,DSS-45,22124.689703182547,4557.029533391148,-8429.809240390869,-0.9043945014263517,-0.5698470643843954,1.002113713647322,-4776372.284154153,-198234122.44703424,-90794156.44605954,2219.4048988085406,-4708.889380039463,-3674.079006840228,149985733.3842003,-8337723.609351668,-3614411.213683981
1997-09-19 09:52:30,-72065186.8175969,45,DSS-45,22070.304046676632,4522.813625990071,-8369.63601293558,-0.908465588592521,-0.5706834759488,1.0036611741423043,-4774863.8365200665,-198234023.05970687,-90794151.6501016,2239.9869195430906,-4699.137519201809,-3674.0739000071276,149985812.74802074,-8336093.52430922,-3613704.4120334657
1997-09-19 09:52:30,-72065186.8175969,45,DSS-45,22070.304046676632,4522.813625990071,-8369.63601293558,-0.908465588592521,-0.5706834759488,1.0036611741423043,-4774863.8365200665,-198234023.05970687,-90794151.6501016,2239.9869195430906,-4699.137519201809,-3674.0739000071276,149985812.74802074,-8336093.52430922,-3613704.4120334657
1997-09-19 09:53:30,-72065126.81759691,45,DSS-45,22015.67324412343,4488.5474811219665,-8309.369822816187,-0.9125660980513126,-0.5715216456867281,1.0052124692406716,-4773355.388666123,-198233923.663249,-90794146.84996176,2260.5260763962715,-4689.295700113225,-3674.0687992523963,149985892.09083042,-8334463.438022979,-3612997.6098530367
1997-09-19 09:53:30,-72065126.81759691,45,DSS-45,22015.67324412343,4488.5474811219665,-8309.369822816187,-0.9125660980513126,-0.5715216456867281,1.0052124692406716,-4773355.388666123,-198233923.663249,-90794146.84996176,2260.5260763962715,-4689.295700113225,-3674.0687992523963,149985892.09083042,-8334463.438022979,-3612997.6098530367
1997-09-19 09:54:30,-72065066.81759691,45,DSS-45,21960.795519066472,4454.230993503762,-8249.010440001897,-0.916696400606108,-0.5723615660261125,1.0067675963007885,-4771846.940591626,-198233824.25766048,-90794142.04563999,2281.0219761982694,-4679.364111170245,-3674.063704673654,149985971.41262937,-8332833.350492346,-3612290.807142437
1997-09-19 09:54:30,-72065066.81759691,45,DSS-45,21960.795519066472,4454.230993503762,-8249.010440001897,-0.916696400606108,-0.5723615660261125,1.0067675963007885,-4771846.940591626,-198233824.25766048,-90794142.04563999,2281.0219761982694,-4679.364111170245,-3674.063704673654,149985971.41262937,-8332833.350492346,-3612290.807142437
1997-09-19 09:55:30,-72065006.81759691,45,DSS-45,21905.66907264648,4419.864058349283,-8188.557634689094,-0.920856873594722,-0.573203228823215,1.0083265518831674,-4770338.492297036,-198233724.8429414,-90794137.23713627,2301.4742265920268,-4669.342942495186,-3674.0586163684006,149986050.71341753,-8331203.261717939,-3611584.003901936
1997-09-19 09:55:30,-72065006.81759691,45,DSS-45,21905.66907264648,4419.864058349283,-8188.557634689094,-0.920856873594722,-0.573203228823215,1.0083265518831674,-4770338.492297036,-198233724.8429414,-90794137.23713627,2301.4742265920268,-4669.342942495186,-3674.0586163684006,149986050.71341753,-8331203.261717939,-3611584.003901936
1997-09-19 09:56:30,-72064946.81759693,45,DSS-45,21850.29208316429,4385.446571378694,-8128.011177305326,-0.9250479010401479,-0.5740466253414118,1.0098893317182998,-4768830.0437827865,-198233625.4190918,-90794132.4244506,2321.8824360561093,-4659.232385925269,-3674.05353443402,149986129.9931948,-8329573.171700373,-3610877.200131802
1997-09-19 09:56:30,-72064946.81759693,45,DSS-45,21850.29208316429,4385.446571378694,-8128.011177305326,-0.9250479010401479,-0.5740466253414118,1.0098893317182998,-4768830.0437827865,-198233625.4190918,-90794132.4244506,2321.8824360561093,-4659.232385925269,-3674.05353443402,149986129.9931948,-8329573.171700373,-3610877.200131802
1997-09-19 09:57:30,-72064886.81759693,45,DSS-45,21794.662705633666,4350.978428829043,-8067.370838514935,-0.9292698738055014,-0.5748917462291505,1.0114559306731852,-4767321.595048195,-198233525.98611155,-90794127.60758297,2342.2462139273603,-4649.032635001325,-3674.048458967768,149986209.25196123,-8327943.08043905,-3610170.3958317772
1997-09-19 09:57:30,-72064886.81759693,45,DSS-45,21794.662705633666,4350.978428829043,-8067.370838514935,-0.9292698738055014,-0.5748917462291505,1.0114559306731852,-4767321.595048195,-198233525.98611155,-90794127.60758297,2342.2462139273603,-4649.032635001325,-3674.048458967768,149986209.25196123,-8327943.08043905,-3610170.3958317772
1997-09-19 09:58:30,-72064826.81759693,45,DSS-45,21738.77907144894,4316.459527543188,-8006.63638936222,-0.9335231897437575,-0.5757385814951462,1.0130263427129844,-4765813.146093717,-198233426.5440007,-90794122.7865334,2362.5651703779563,-4638.743884979146,-3674.0433900667817,149986288.48971677,-8326312.987934586,-3609463.59100213
1997-09-19 09:58:30,-72064826.81759693,45,DSS-45,21738.77907144894,4316.459527543188,-8006.63638936222,-0.9335231897437575,-0.5757385814951462,1.0130263427129844,-4765813.146093717,-198233426.5440007,-90794122.7865334,2362.5651703779563,-4638.743884979146,-3674.0433900667817,149986288.48971677,-8326312.987934586,-3609463.59100213
1997-09-19 09:59:30,-72064766.81759694,45,DSS-45,21682.639287919665,4281.889764983285,-7945.807601281598,-0.9378082538611512,-0.576587120484554,1.0146005608647237,-4764304.696919779,-198233327.09275925,-90794117.96130185,2382.838916438139,-4628.366332818318,-3674.03832782807,149986367.7064613,-8324682.894187598,-3608756.78564313
1997-09-19 09:59:30,-72064766.81759694,45,DSS-45,21682.639287919665,4281.889764983285,-7945.807601281598,-0.9378082538611512,-0.576587120484554,1.0146005608647237,-4764304.696919779,-198233327.09275925,-90794117.96130185,2382.838916438139,-4628.366332818318,-3674.03832782807,149986367.7064613,-8324682.894187598,-3608756.78564313
1997-09-19 10:00:30,-72064706.81759694,45,DSS-45,21626.241437794393,4247.269039245544,-7884.884246109617,-0.9421254784851911,-0.577437351854202,1.0161785771795204,-4762796.247525716,-198233227.63238713,-90794113.1318883,2403.067064018708,-4617.900177170618,-3674.0332723485153,149986446.90219486,-8323052.799197488,-3608049.9797545183
1997-09-19 10:00:30,-72064706.81759694,45,DSS-45,21626.241437794393,4247.269039245544,-7884.884246109617,-0.9421254784851911,-0.577437351854202,1.0161785771795204,-4762796.247525716,-198233227.63238713,-90794113.1318883,2403.067064018708,-4617.900177170618,-3674.0332723485153,149986446.90219486,-8323052.799197488,-3608049.9797545183
1997-09-19 10:01:30,-72064646.81759694,45,DSS-45,21569.58357890018,4212.597249153864,-7823.866096235441,-0.9464752834276801,-0.5782892635449408,1.017760382689723,-4761287.797911967,-198233128.1628844,-90794108.2982928,2423.2492258882403,-4607.345618391678,-3674.0282237248684,149986526.0769174,-8321422.702964871,-3607343.173336565
1997-09-19 10:01:30,-72064646.81759694,45,DSS-45,21569.58357890018,4212.597249153864,-7823.866096235441,-0.9464752834276801,-0.5782892635449408,1.017760382689723,-4761287.797911967,-198233128.1628844,-90794108.2982928,2423.2492258882403,-4607.345618391678,-3674.0282237248684,149986526.0769174,-8321422.702964871,-3607343.173336565
1997-09-19 10:02:30,-72064586.81759696,45,DSS-45,21512.663743646608,4177.874294277879,-7762.7529246179365,-0.9508580961620479,-0.5791428427548589,1.0193459673679353,-4759779.348078975,-198233028.68425104,-90794103.46051529,2443.385015695658,-4596.702858529515,-3674.023182053753,149986605.2306289,-8319792.605490365,-3606636.3663895377
1997-09-19 10:02:30,-72064586.81759696,45,DSS-45,21512.663743646608,4177.874294277879,-7762.7529246179365,-0.9508580961620479,-0.5791428427548589,1.0193459673679353,-4759779.348078975,-198233028.68425104,-90794103.46051529,2443.385015695658,-4596.702858529515,-3674.023182053753,149986605.2306289,-8319792.605490365,-3606636.3663895377
1997-09-19 10:03:30,-72064526.81759696,45,DSS-45,21455.479938518023,4143.1000749524355,-7701.544504804931,-0.9552743520057607,-0.5799980759114344,1.0209353200843612,-4758270.898026057,-198232929.19648698,-90794098.61855578,2463.4740479925827,-4585.972101312629,-3674.0181474316546,149986684.36332926,-8318162.506773372,-3605929.5589131797
1997-09-19 10:03:30,-72064526.81759696,45,DSS-45,21455.479938518023,4143.1000749524355,-7701.544504804931,-0.9552743520057607,-0.5799980759114344,1.0209353200843612,-4758270.898026057,-198232929.19648698,-90794098.61855578,2463.4740479925827,-4585.972101312629,-3674.0181474316546,149986684.36332926,-8318162.506773372,-3605929.5589131797
1997-09-19 10:04:30,-72064466.81759697,45,DSS-45,21398.03014369672,4108.274492385155,-7640.240611107091,-0.9597244942968814,-0.5808549486404473,1.0225284285584295,-4756762.447754042,-198232829.6995923,-90794093.7724143,2483.515938205731,-4575.153552164672,-3674.0131199549287,149986763.47501847,-8316532.406814913,-3605222.7509079347
1997-09-19 10:04:30,-72064466.81759697,45,DSS-45,21398.03014369672,4108.274492385155,-7640.240611107091,-0.9597244942968814,-0.5808549486404473,1.0225284285584295,-4756762.447754042,-198232829.6995923,-90794093.7724143,2483.515938205731,-4575.153552164672,-3674.0131199549287,149986763.47501847,-8316532.406814913,-3605222.7509079347
1997-09-19 10:05:30,-72064406.81759697,45,DSS-45,21340.312312462174,4073.3974486363045,-7578.841018546671,-0.9642089745923098,-0.581713445736912,1.024125279314487,-4755253.997262236,-198232730.19356686,-90794088.92209077,2503.510302684194,-4564.247418179184,-3674.0080997197892,149986842.56569648,-8314902.3056143895,-3604515.942373545
1997-09-19 10:05:30,-72064406.81759697,45,DSS-45,21340.312312462174,4073.3974486363045,-7578.841018546671,-0.9642089745923098,-0.581713445736912,1.024125279314487,-4755253.997262236,-198232730.19356686,-90794088.92209077,2503.510302684194,-4564.247418179184,-3674.0080997197892,149986842.56569648,-8314902.3056143895,-3604515.942373545
1997-09-19 10:06:30,-72064346.81759697,45,DSS-45,21282.32437079204,4038.468846730163,-7517.345503037306,-0.968728252854973,-0.5825735511316055,1.0257258576296344,-4753745.546551088,-198232630.67841074,-90794084.06758523,2523.456758671899,-4553.253908134387,-3674.003086822315,149986921.63536334,-8313272.203172416,-3603809.1333102793
1997-09-19 10:06:30,-72064346.81759697,45,DSS-45,21282.32437079204,4038.468846730163,-7517.345503037306,-0.968728252854973,-0.5825735511316055,1.0257258576296344,-4753745.546551088,-198232630.67841074,-90794084.06758523,2523.456758671899,-4553.253908134387,-3674.003086822315,149986921.63536334,-8313272.203172416,-3603809.1333102793
1997-09-19 10:07:30,-72064286.81759699,45,DSS-45,21224.064216809133,4003.4885906819372,-7455.75384141474,-0.9732827976576337,-0.5834352478584555,1.0273301474834986,-4752237.095621045,-198232531.15412396,-90794079.20889768,2543.354924329939,-4542.173232481228,-3673.9980813584452,149987000.68401888,-8311642.099489613,-3603102.323718407
1997-09-19 10:07:30,-72064286.81759699,45,DSS-45,21224.064216809133,4003.4885906819372,-7455.75384141474,-0.9732827976576337,-0.5834352478584555,1.0273301474834986,-4752237.095621045,-198232531.15412396,-90794079.20889768,2543.354924329939,-4542.173232481228,-3673.9980813584452,149987000.68401888,-8311642.099489613,-3603102.323718407
1997-09-19 10:08:30,-72064226.81759699,45,DSS-45,21165.529720214952,3968.4565855264827,-7394.06581147027,-0.9778730863926696,-0.5842985180206128,1.0289381315059152,-4750728.64447142,-198232431.62070644,-90794074.34602807,2563.2044187586407,-4531.005603330992,-3673.9930834239717,149987079.71166316,-8310011.99456538,-3602395.5135976695
1997-09-19 10:08:30,-72064226.81759699,45,DSS-45,21165.529720214952,3968.4565855264827,-7394.06581147027,-0.9778730863926696,-0.5842985180206128,1.0289381315059152,-4750728.64447142,-198232431.62070644,-90794074.34602807,2563.2044187586407,-4531.005603330992,-3673.9930834239717,149987079.71166316,-8310011.99456538,-3602395.5135976695
1997-09-19 10:09:30,-72064166.81759699,45,DSS-45,21106.71872184118,3933.372737427385,-7332.281192125244,-0.9824996054776465,-0.5851633427532171,1.0305497909188264,-4749220.193102667,-198232332.07815814,-90794069.47897646,2583.0048619752133,-4519.751234467755,-3673.9880931145467,149987158.7182961,-8308381.888400331,-3601688.702948337
1997-09-19 10:09:30,-72064166.81759699,45,DSS-45,21106.71872184118,3933.372737427385,-7332.281192125244,-0.9824996054776465,-0.5851633427532171,1.0305497909188264,-4749220.193102667,-198232332.07815814,-90794069.47897646,2583.0048619752133,-4519.751234467755,-3673.9880931145467,149987158.7182961,-8308381.888400331,-3601688.702948337
1997-09-19 10:10:30,-72064106.817597,45,DSS-45,21047.629033058343,3898.2369537101126,-7270.399763471412,-0.9871628505772527,-0.5860297021866469,1.0321651054794634,-4747711.741515228,-198232232.52647918,-90794064.60774279,2602.755874935897,-4508.410341336135,-3673.9831105256753,149987237.70391765,-8306751.78099509,-3600981.8917706767
1997-09-19 10:10:30,-72064106.817597,45,DSS-45,21047.629033058343,3898.2369537101126,-7270.399763471412,-0.9871628505772527,-0.5860297021866469,1.0321651054794634,-4747711.741515228,-198232232.52647918,-90794064.60774279,2602.755874935897,-4508.410341336135,-3673.9831105256753,149987237.70391765,-8306751.78099509,-3600981.8917706767
1997-09-19 10:11:30,-72064046.817597,45,DSS-45,20988.25843516994,3863.049142897225,-7208.421306814394,-0.9918633268318284,-0.5868975754082737,1.0337840534211507,-4746203.289708408,-198232132.9656694,-90794059.73232706,2622.4570795578843,-4496.983141028617,-3673.9781357527136,149987316.6685278,-8305121.672349051,-3600275.0800644313
1997-09-19 10:11:30,-72064046.817597,45,DSS-45,20988.25843516994,3863.049142897225,-7208.421306814394,-0.9918633268318284,-0.5868975754082737,1.0337840534211507,-4746203.289708408,-198232132.9656694,-90794059.73232706,2622.4570795578843,-4496.983141028617,-3673.9781357527136,149987316.6685278,-8305121.672349051,-3600275.0800644313
1997-09-19 10:12:30,-72063986.817597,45,DSS-45,20928.604678925236,3827.8092148245532,-7146.345604859269,-0.9966015490820875,-0.5877669404207095,1.0354066113879878,-4744694.837682668,-198232033.3957289,-90794054.85272926,2642.1080986971233,-4485.469852298298,-3673.973168890869,149987395.61212647,-8303491.562462834,-3599568.26782987
1997-09-19 10:12:30,-72063986.817597,45,DSS-45,20928.604678925236,3827.8092148245532,-7146.345604859269,-0.9966015490820875,-0.5877669404207095,1.0354066113879878,-4744694.837682668,-198232033.3957289,-90794054.85272926,2642.1080986971233,-4485.469852298298,-3673.973168890869,149987395.61212647,-8303491.562462834,-3599568.26782987
1997-09-19 10:13:30,-72063926.81759702,45,DSS-45,20868.665483886205,3792.517080681383,-7084.172441761819,-1.00137804211111,-0.5886377741003502,1.0370327543705256,-4743186.385438447,-198231933.8166576,-90794049.96894939,2661.708556170309,-4473.87069554635,-3673.9682100351984,149987474.5347137,-8301861.451337055,-3598861.4550672616
1997-09-19 10:13:30,-72063926.81759702,45,DSS-45,20868.665483886205,3792.517080681383,-7084.172441761819,-1.00137804211111,-0.5886377741003502,1.0370327543705256,-4743186.385438447,-198231933.8166576,-90794049.96894939,2661.708556170309,-4473.87069554635,-3673.9682100351984,149987474.5347137,-8301861.451337055,-3598861.4550672616
1997-09-19 10:14:30,-72063866.81759702,45,DSS-45,20808.438537778668,3757.172653052979,-7021.901603183334,-1.0061933408936299,-0.5895100521542143,1.0386624556387174,-4741677.932975057,-198231834.2284555,-90794045.08098747,2681.258076776635,-4462.185892809058,-3673.9632592806033,149987553.4362894,-8300231.338971115,-3598154.641776348
1997-09-19 10:14:30,-72063866.81759702,45,DSS-45,20808.438537778668,3757.172653052979,-7021.901603183334,-1.0061933408936299,-0.5895100521542143,1.0386624556387174,-4741677.932975057,-198231834.2284555,-90794045.08098747,2681.258076776635,-4462.185892809058,-3673.9632592806033,149987553.4362894,-8300231.338971115,-3598154.641776348
1997-09-19 10:15:30,-72063806.81759702,45,DSS-45,20747.921495962786,3721.7758460447358,-6959.532876488698,-1.0110479908419832,-0.5903837490730457,1.0402956866683786,-4740169.480292953,-198231734.63112265,-90794040.18884346,2700.7562862757677,-4450.4156677708515,-3673.9583167218307,149987632.31685352,-8298601.225365633,-3597447.8279573987
1997-09-19 10:15:30,-72063806.81759702,45,DSS-45,20747.921495962786,3721.7758460447358,-6959.532876488698,-1.0110479908419832,-0.5903837490730457,1.0402956866683786,-4740169.480292953,-198231734.63112265,-90794040.18884346,2700.7562862757677,-4450.4156677708515,-3673.9583167218307,149987632.31685352,-8298601.225365633,-3597447.8279573987
1997-09-19 14:08:30,-72049826.81759824,65,DSS-65,-5893.900491359556,3946.9437730052614,-6596.037385236954,0.10180859818677951,1.372301394282061,-2.353237453044605,-4388694.190476587,-198208279.51414844,-90792786.29668915,-4355.6484510250175,-2164.0758218947867,4113.669751928074,150005438.61049667,-7918751.416493367,-3432746.0127498796
1997-09-19 14:08:30,-72049826.81759824,65,DSS-65,-5893.900491359556,3946.9437730052614,-6596.037385236954,0.10180859818677951,1.372301394282061,-2.353237453044605,-4388694.190476587,-198208279.51414844,-90792786.29668915,-4355.6484510250175,-2164.0758218947867,4113.669751928074,150005438.61049667,-7918751.416493367,-3432746.0127498796
1997-09-19 14:09:30,-72049766.81759825,65,DSS-65,-5887.299019929309,4028.949285060899,-6736.675682340421,0.11813221190615644,1.361249049164141,-2.3347599507721783,-4387185.688514981,-198208177.7799034,-90792780.42574657,-4346.139131095635,-2183.108069327816,4113.6711378705595,150005512.57330477,-7917121.018661737,-3432039.0779385613
1997-09-19 14:09:30,-72049766.81759825,65,DSS-65,-5887.299019929309,4028.949285060899,-6736.675682340421,0.11813221190615644,1.361249049164141,-2.3347599507721783,-4387185.688514981,-198208177.7799034,-90792780.42574657,-4346.139131095635,-2183.108069327816,4113.6711378705595,150005512.57330477,-7917121.018661737,-3432039.0779385613
1997-09-19 14:10:30,-72049706.81759825,65,DSS-65,-5879.737282424904,4110.2976197144135,-6876.215012878656,0.13382293062122264,1.350394745186929,-2.3166041251557234,-4385677.186350514,-198208076.03652495,-90792774.55062029,-4336.546631250659,-2202.0985289003906,4113.672544546724,150005586.51509237,-7915490.6196399955,-3431332.142620992
1997-09-19 14:10:30,-72049706.81759825,65,DSS-65,-5879.737282424904,4110.2976197144135,-6876.215012878656,0.13382293062122264,1.350394745186929,-2.3166041251557234,-4385677.186350514,-198208076.03652495,-90792774.55062029,-4336.546631250659,-2202.0985289003906,4113.672544546724,150005586.51509237,-7915490.6196399955,-3431332.142620992
1997-09-19 14:11:30,-72049646.81759825,65,DSS-65,-5871.2522897927465,4191.000527070999,-7014.674477357526,0.14891250714927426,1.3397340709338015,-2.2987632982415755,-4384168.683983643,-198207974.28401306,-90792768.67131028,-4326.871135121159,-2221.0468370744093,4113.673971929632,150005660.43585935,-7913860.219428761,-3430625.2067974396
1997-09-19 14:11:30,-72049646.81759825,65,DSS-65,-5871.2522897927465,4191.000527070999,-7014.674477357526,0.14891250714927426,1.3397340709338015,-2.2987632982415755,-4384168.683983643,-198207974.28401306,-90792768.67131028,-4326.871135121159,-2221.0468370744093,4113.673971929632,150005660.43585935,-7913860.219428761,-3430625.2067974396
1997-09-19 14:12:30,-72049586.81759827,65,DSS-65,-5861.879207346457,4271.069492750491,-7152.072774304401,0.16343073421895143,1.329262624790954,-2.281230754765629,-4382660.181414813,-198207872.5223678,-90792762.78781654,-4317.112827927082,-2239.952631118711,4113.675419991957,150005734.3356057,-7912229.818028648,-3429918.2704681735
1997-09-19 14:12:30,-72049586.81759827,65,DSS-65,-5861.879207346457,4271.069492750491,-7152.072774304401,0.16343073421895143,1.329262624790954,-2.281230754765629,-4382660.181414813,-198207872.5223678,-90792762.78781654,-4317.112827927082,-2239.952631118711,4113.675419991957,150005734.3356057,-7912229.818028648,-3429918.2704681735
1997-09-19 14:13:30,-72049526.81759827,65,DSS-65,-5851.65146808594,4350.515739070566,-7288.428199166757,0.17740558513779048,1.3189760322683506,-2.2639997756958765,-4381151.678643348,-198207770.75158906,-90792756.90013906,-4307.271896466345,-2258.815549130067,4113.676888705975,150005808.21433142,-7910599.415439064,-3429211.3336329367
1997-09-19 14:13:30,-72049526.81759827,65,DSS-65,-5851.65146808594,4350.515739070566,-7288.428199166757,0.17740558513779048,1.3189760322683506,-2.2639997756958765,-4381151.678643348,-198207770.75158906,-90792756.90013906,-4307.271896466345,-2258.815549130067,4113.676888705975,150005808.21433142,-7910599.415439064,-3429211.3336329367
1997-09-19 14:14:30,-72049466.81759827,65,DSS-65,-5840.600877940207,4429.350226998933,-7423.75864475044,0.19086334321982296,1.3088699603401965,-2.2470636663610537,-4379643.175669676,-198207668.9716769,-90792751.00827785,-4297.34852912579,-2277.635230011926,4113.678378043565,150005882.07203645,-7908969.011660621,-3428504.3962919987
1997-09-19 14:14:30,-72049466.81759827,65,DSS-65,-5840.600877940207,4429.350226998933,-7423.75864475044,0.19086334321982296,1.3088699603401965,-2.2470636663610537,-4379643.175669676,-198207668.9716769,-90792751.00827785,-4297.34852912579,-2277.635230011926,4113.678378043565,150005882.07203645,-7908969.011660621,-3428504.3962919987
1997-09-19 14:15:30,-72049406.81759828,65,DSS-65,-5828.757713535541,4507.583659065649,-7558.081603508415,0.20382872098571506,1.2989401291953315,-2.2304157798618145,-4378134.672494255,-198207567.18263125,-90792745.11223286,-4287.342915870416,-2296.411313495465,4113.6798879762155,150005955.90872073,-7907338.606693939,-3427797.4584456277
1997-09-19 14:15:30,-72049406.81759828,65,DSS-65,-5828.757713535541,4507.583659065649,-7558.081603508415,0.20382872098571506,1.2989401291953315,-2.2304157798618145,-4378134.672494255,-198207567.18263125,-90792745.11223286,-4287.342915870416,-2296.411313495465,4113.6798879762155,150005955.90872073,-7907338.606693939,-3427797.4584456277
1997-09-19 14:16:30,-72049346.81759828,65,DSS-65,-5816.150813094594,4585.226482910732,-7691.414171106953,0.21632496996799044,1.2891823217966931,-2.21404953647092,-4376626.169116404,-198207465.38445213,-90792739.21200413,-4277.255248232176,-2315.1434401604333,4113.6814184750165,150006029.72438428,-7905708.200538423,-3427090.5200935667
1997-09-19 14:16:30,-72049346.81759828,65,DSS-65,-5816.150813094594,4585.226482910732,-7691.414171106953,0.21632496996799044,1.2891823217966931,-2.21404953647092,-4376626.169116404,-198207465.38445213,-90792739.21200413,-4277.255248232176,-2315.1434401604333,4113.6814184750165,150006029.72438428,-7905708.200538423,-3427090.5200935667
1997-09-19 14:17:30,-72049286.81759828,65,DSS-65,-5802.80766103686,4662.288895173979,-7823.773050751609,0.2283739818891007,1.2795923915924008,-2.197958439630195,-4375117.665536557,-198207363.57713953,-90792733.30759163,-4267.085719321241,-2333.831251414042,4113.682969510667,150006103.519027,-7904077.793194687,-3426383.581236085
1997-09-19 14:17:30,-72049286.81759828,65,DSS-65,-5802.80766103686,4662.288895173979,-7823.773050751609,0.2283739818891007,1.2795923915924008,-2.197958439630195,-4375117.665536557,-198207363.57713953,-90792733.30759163,-4267.085719321241,-2333.831251414042,4113.682969510667,150006103.519027,-7904077.793194687,-3426383.581236085
1997-09-19 14:18:30,-72049226.8175983,65,DSS-65,-5788.754466721327,4738.780845972973,-7955.174558682142,0.2399963819956836,1.2701662686098019,-2.182136088962011,-4373609.161755167,-198207261.76069346,-90792727.39899537,-4256.834523814923,-2352.4743895118795,4113.684541053471,150006177.29264885,-7902447.384663351,-3425676.641873451
1997-09-19 14:18:30,-72049226.8175983,65,DSS-65,-5788.754466721327,4738.780845972973,-7955.174558682142,0.2399963819956836,1.2701662686098019,-2.182136088962011,-4373609.161755167,-198207261.76069346,-90792727.39899537,-4256.834523814923,-2352.4743895118795,4113.684541053471,150006177.29264885,-7902447.384663351,-3425676.641873451
