datetime_utc,time_tag_seconds,doppler_hz,data_type_id,receiving_station_id,transmitting_station_id,ref_freq_mhz,source_file,lbl_file,ramp_rate_hz_s,ramp_start_freq_hz,interpolated_tx_freq_hz,ramp_time_offset_sec,session_id
1997-09-19 21:15:30,1505855730.0,-3167.1750925239176,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.6351359999999999,7164828033.193232,7164828033.193232,1646.0,1
1997-09-19 21:16:30,1505855790.0,-3119.2086084953044,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.6351359999999999,7164828033.193232,7164828033.193232,1706.0,1
1997-09-19 21:17:30,1505855850.0,-3073.1047970729414,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.6351359999999999,7164828033.193232,7164828033.193232,1766.0,1
1997-09-19 21:18:30,1505855910.0,-3028.1187164662406,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,26.0,1
1997-09-19 21:19:30,1505855970.0,-2983.0863646450453,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,86.0,1
1997-09-19 21:20:30,1505856030.0,-2938.0085448850878,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,146.0,1
1997-09-19 21:21:30,1505856090.0,-2892.117354405811,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,206.0,1
1997-09-19 21:22:30,1505856150.0,-2846.1798151053954,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,266.0,1
1997-09-19 21:23:30,1505856210.0,-2800.1980108206626,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,326.0,1
1997-09-19 21:24:30,1505856270.0,-2754.17191438633,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,386.0,1
1997-09-19 21:25:30,1505856330.0,-2708.102953830734,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,446.0,1
1997-09-19 21:26:30,1505856390.0,-2661.2185775283724,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,506.0,1
1997-09-19 21:27:30,1505856450.0,-2615.0581028873567,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,566.0,1
1997-09-19 21:28:30,1505856510.0,-2568.091723631369,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,626.0,1
1997-09-19 21:29:30,1505856570.0,-2521.078708399087,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,686.0,1
1997-09-19 21:30:30,1505856630.0,-2474.02497496712,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,746.0,1
1997-09-19 21:31:30,1505856690.0,-2426.1587672159076,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,806.0,1
1997-09-19 21:32:30,1505856750.0,-2379.0206947636325,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,866.0,1
1997-09-19 21:33:30,1505856810.0,-2331.070927975001,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,926.0,1
1997-09-19 21:34:30,1505856870.0,-2283.082061160356,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,986.0,1
1997-09-19 21:35:30,1505856930.0,-2235.0476643131115,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1046.0,1
1997-09-19 21:36:30,1505856990.0,-2186.2112433626316,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1106.0,1
1997-09-19 21:37:30,1505857050.0,-2138.100835071178,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1166.0,1
1997-09-19 21:38:30,1505857110.0,-2089.180959856836,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1226.0,1
1997-09-19 21:39:30,1505857170.0,-2040.2216625337023,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1286.0,1
1997-09-19 21:40:30,1505857230.0,-1991.2235174179077,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1346.0,1
1997-09-19 21:41:30,1505857290.0,-1942.1853331923485,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1406.0,1
1997-09-19 21:42:30,1505857350.0,-1893.110885594273,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1466.0,1
1997-09-19 21:43:30,1505857410.0,-1843.2286513336003,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1526.0,1
1997-09-19 21:44:30,1505857470.0,-1794.0762908407487,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1586.0,1
1997-09-19 21:45:30,1505857530.0,-1744.118689300958,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1646.0,1
1997-09-19 21:46:30,1505857590.0,-1694.1235011343379,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1706.0,1
1997-09-19 21:47:30,1505857650.0,-1645.1635518858675,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.67328,7164829042.146032,7164829042.146032,1766.0,1
1997-09-19 21:48:30,1505857710.0,-1598.023407240864,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,26.0,1
1997-09-19 21:49:30,1505857770.0,-1550.0808814847842,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,86.0,1
1997-09-19 21:50:30,1505857830.0,-1502.101983702043,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,146.0,1
1997-09-19 21:51:30,1505857890.0,-1454.0824841361027,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,206.0,1
1997-09-19 21:52:30,1505857950.0,-1406.0328989706468,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,266.0,1
1997-09-19 21:53:30,1505858010.0,-1357.1832532384433,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,326.0,1
1997-09-19 21:54:30,1505858070.0,-1309.062906959327,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,386.0,1
1997-09-19 21:55:30,1505858130.0,-1260.1409401493147,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,446.0,1
1997-09-19 21:56:30,1505858190.0,-1211.1844872413203,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,506.0,1
1997-09-19 21:57:30,1505858250.0,-1162.1978672421537,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,566.0,1
1997-09-19 21:58:30,1505858310.0,-1113.1764739863575,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,626.0,1
1997-09-19 21:59:30,1505858370.0,-1064.1242927585263,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,686.0,1
1997-09-19 22:00:30,1505858430.0,-1015.0350992197637,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,746.0,1
1997-09-19 22:01:30,1505858490.0,-965.1516231955029,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,806.0,1
1997-09-19 22:02:30,1505858550.0,-915.2319070815574,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,866.0,1
1997-09-19 22:03:30,1505858610.0,-866.0513663212769,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,926.0,1
1997-09-19 22:04:30,1505858670.0,-816.0718282535672,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,986.0,1
1997-09-19 22:05:30,1505858730.0,-766.0633144129533,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1046.0,1
1997-09-19 22:06:30,1505858790.0,-716.0227669568267,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1106.0,1
1997-09-19 22:07:30,1505858850.0,-665.1850926005282,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1166.0,1
1997-09-19 22:08:30,1505858910.0,-615.0849016930442,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1226.0,1
1997-09-19 22:09:30,1505858970.0,-564.1885773001704,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1286.0,1
1997-09-19 22:10:30,1505859030.0,-514.0311605001334,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1346.0,1
1997-09-19 22:11:30,1505859090.0,-463.0786036255304,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1406.0,1
1997-09-19 22:12:30,1505859150.0,-412.0980643881485,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1466.0,1
1997-09-19 22:13:30,1505859210.0,-361.08951950096525,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1526.0,1
1997-09-19 22:14:30,1505859270.0,-310.05247614742257,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1586.0,1
1997-09-19 22:15:30,1505859330.0,-258.22193416929804,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1646.0,1
1997-09-19 22:16:30,1505859390.0,-207.1311185772065,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1706.0,1
1997-09-19 22:17:30,1505859450.0,-157.01034156093374,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.70192,7164830055.390032,7164830055.390032,1766.0,1
1997-09-19 22:18:30,1505859510.0,-107.10623674164526,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,26.0,1
1997-09-19 22:19:30,1505859570.0,-57.17733545927331,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,86.0,1
1997-09-19 22:20:30,1505859630.0,-7.219353629741818,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,146.0,1
1997-09-19 22:21:30,1505859690.0,40.2242469524499,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,206.0,1
1997-09-19 22:22:30,1505859750.0,90.22886864258908,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,266.0,1
1997-09-19 22:23:30,1505859810.0,141.02540182322264,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,326.0,1
1997-09-19 22:24:30,1505859870.0,191.0761162189301,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,386.0,1
1997-09-19 22:25:30,1505859930.0,241.1532180844806,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,446.0,1
1997-09-19 22:26:30,1505859990.0,292.01843242603354,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,506.0,1
1997-09-19 22:27:30,1505860050.0,342.13914347277023,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,566.0,1
1997-09-19 22:28:30,1505860110.0,393.0496123309713,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,626.0,1
1997-09-19 22:29:30,1505860170.0,443.2142352350056,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,686.0,1
1997-09-19 22:30:30,1505860230.0,494.16828222898766,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,746.0,1
1997-09-19 22:31:30,1505860290.0,545.1437108339742,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,806.0,1
1997-09-19 22:32:30,1505860350.0,596.137928873999,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,866.0,1
1997-09-19 22:33:30,1505860410.0,647.1536177778617,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,926.0,1
1997-09-19 22:34:30,1505860470.0,698.1878361224663,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,986.0,1
1997-09-19 22:35:30,1505860530.0,750.0109469192103,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1046.0,1
1997-09-19 22:36:30,1505860590.0,801.0856700357981,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1106.0,1
1997-09-19 22:37:30,1505860650.0,852.1773509820923,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1166.0,1
1997-09-19 22:38:30,1505860710.0,904.0596473296173,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1226.0,1
1997-09-19 22:39:30,1505860770.0,955.188162085833,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1286.0,1
1997-09-19 22:40:30,1505860830.0,1007.1033962080255,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1346.0,1
1997-09-19 22:41:30,1505860890.0,1059.03454818693,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1406.0,1
1997-09-19 22:42:30,1505860950.0,1110.214246877702,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1466.0,1
1997-09-19 22:43:30,1505861010.0,1162.1802380818408,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1526.0,1
1997-09-19 22:44:30,1505861070.0,1214.1623993739486,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1586.0,1
1997-09-19 22:45:30,1505861130.0,1266.1618793855887,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1646.0,1
1997-09-19 22:46:30,1505861190.0,1318.1760238471907,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1706.0,1
1997-09-19 22:47:30,1505861250.0,1370.0557978637516,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.720576,7164832009.356032,7164832009.356032,1766.0,1
1997-09-19 22:48:30,1505861310.0,1421.025297049433,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,26.0,1
1997-09-19 22:49:30,1505861370.0,1472.0091308418196,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,86.0,1
1997-09-19 22:50:30,1505861430.0,1523.0040473726112,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,146.0,1
1997-09-19 22:51:30,1505861490.0,1574.0163757549599,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,206.0,1
1997-09-19 22:52:30,1505861550.0,1625.0417931010015,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,266.0,1
1997-09-19 22:53:30,1505861610.0,1676.0786695939023,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,326.0,1
1997-09-19 22:54:30,1505861670.0,1727.130482173292,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,386.0,1
1997-09-19 22:55:30,1505861730.0,1778.1940061338246,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,446.0,1
1997-09-19 22:56:30,1505861790.0,1830.0323052515741,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,506.0,1
1997-09-19 22:57:30,1505861850.0,1881.117618280463,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,566.0,1
1997-09-19 22:58:30,1505861910.0,1932.2125898993108,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,626.0,1
1997-09-19 22:59:30,1505861970.0,1984.0870282142423,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,686.0,1
1997-09-19 23:00:30,1505862030.0,2035.2035405482166,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,746.0,1
1997-09-19 23:01:30,1505862090.0,2087.0978781222366,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,806.0,1
1997-09-19 23:02:30,1505862150.0,2138.2324503534473,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,866.0,1
1997-09-19 23:03:30,1505862210.0,2190.144525742391,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,926.0,1
1997-09-19 23:04:30,1505862270.0,2242.064606622793,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,986.0,1
1997-09-19 23:05:30,1505862330.0,2293.2268313739914,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1046.0,1
1997-09-19 23:06:30,1505862390.0,2345.1615961077623,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1106.0,1
1997-09-19 23:07:30,1505862450.0,2397.109046232188,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1166.0,1
1997-09-19 23:08:30,1505862510.0,2449.058999285102,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1226.0,1
1997-09-19 23:09:30,1505862570.0,2501.0171052913647,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1286.0,1
1997-09-19 23:10:30,1505862630.0,2552.2139946441166,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1346.0,1
1997-09-19 23:11:30,1505862690.0,2604.183517113561,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1406.0,1
1997-09-19 23:12:30,1505862750.0,2656.159465708304,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1466.0,1
1997-09-19 23:13:30,1505862810.0,2708.1413902884815,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1526.0,1
1997-09-19 23:14:30,1505862870.0,2760.128658333095,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1586.0,1
1997-09-19 23:15:30,1505862930.0,2812.119872857118,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1646.0,1
1997-09-19 23:16:30,1505862990.0,2864.1125348110218,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1706.0,1
1997-09-19 23:17:30,1505863050.0,2915.1925121378154,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.739968,7164833027.920832,7164833027.920832,1766.0,1
1997-09-19 23:18:30,1505863110.0,2966.107951926999,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,26.0,1
1997-09-19 23:19:30,1505863170.0,3017.0251612323336,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,86.0,1
1997-09-19 23:20:30,1505863230.0,3067.1791476577055,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,146.0,1
1997-09-19 23:21:30,1505863290.0,3118.1036523219664,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,206.0,1
1997-09-19 23:22:30,1505863350.0,3169.030349474866,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,266.0,1
1997-09-19 23:23:30,1505863410.0,3219.1896405587904,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,326.0,1
1997-09-19 23:24:30,1505863470.0,3270.1193101839162,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,386.0,1
1997-09-19 23:25:30,1505863530.0,3321.044633633923,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,446.0,1
1997-09-19 23:26:30,1505863590.0,3371.2060900449287,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,506.0,1
1997-09-19 23:27:30,1505863650.0,3422.1355423587374,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,566.0,1
1997-09-19 23:28:30,1505863710.0,3473.061812655069,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,626.0,1
1997-09-19 23:29:30,1505863770.0,3523.223148769932,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,686.0,1
1997-09-19 23:30:30,1505863830.0,3574.150338747073,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,746.0,1
1997-09-19 23:31:30,1505863890.0,3625.072790619917,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,806.0,1
1997-09-19 23:32:30,1505863950.0,3675.2282089553773,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,866.0,1
1997-09-19 23:33:30,1505864010.0,3726.147537017707,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,926.0,1
1997-09-19 23:34:30,1505864070.0,3777.0644824472256,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,986.0,1
1997-09-19 23:35:30,1505864130.0,3827.2104206937365,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1046.0,1
1997-09-19 23:36:30,1505864190.0,3878.1211301411968,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1106.0,1
1997-09-19 23:37:30,1505864250.0,3929.0271364117507,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1166.0,1
1997-09-19 23:38:30,1505864310.0,3979.1602961374447,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1226.0,1
1997-09-19 23:39:30,1505864370.0,4030.0575518540572,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1286.0,1
1997-09-19 23:40:30,1505864430.0,4080.1812741789035,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1346.0,1
1997-09-19 23:41:30,1505864490.0,4131.06751700677,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1406.0,1
1997-09-19 23:42:30,1505864550.0,4181.181417756714,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1466.0,1
1997-09-19 23:43:30,1505864610.0,4232.055712491972,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1526.0,1
1997-09-19 23:44:30,1505864670.0,4282.1554338564165,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1586.0,1
1997-09-19 23:45:30,1505864730.0,4333.015956660034,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1646.0,1
1997-09-19 23:46:30,1505864790.0,4383.1019216156565,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1706.0,1
1997-09-19 23:47:30,1505864850.0,4434.050799766323,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.726656,7164834048.667232,7164834048.667232,1766.0,1
1997-09-19 23:48:30,1505864910.0,4485.106163011631,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,26.0,1
1997-09-19 23:49:30,1505864970.0,4536.152445863234,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,86.0,1
1997-09-19 23:50:30,1505865030.0,4587.189427131321,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,146.0,1
1997-09-19 23:51:30,1505865090.0,4638.218822000315,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,206.0,1
1997-09-19 23:52:30,1505865150.0,4690.004004687071,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,266.0,1
1997-09-19 23:53:30,1505865210.0,4741.013333434705,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,326.0,1
1997-09-19 23:54:30,1505865270.0,4792.010671404423,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,386.0,1
1997-09-19 23:55:30,1505865330.0,4842.230479054153,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,446.0,1
1997-09-19 23:56:30,1505865390.0,4893.207483147737,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,506.0,1
1997-09-19 23:57:30,1505865450.0,4944.170723069459,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,566.0,1
1997-09-19 23:58:30,1505865510.0,4995.123877543956,12,15,15,70205.932,7262263a.odf,7262263a.lbl,0.714016,7164836005.416032,7164836005.416032,626.0,1
